WA,25,
WA,15,
WA,22,
WA,23,
WA,33,
WA,17,
WA,20,
WA,21,
WA,13,
WA,5,
WA,20,
WA,8,
WA,14,
WA,16,
WA,11,
WA,9,
WA,7,
WA,9,
WA,18,
WA,20,
WA,12,
WA,13,
WA,18,
WA,24,
WA,22,
WA,19,
WA,20,
WA,20,
WA,23,
WA,20,
WA,25,
WA,17,
WA,21,
WA,19,
WA,13,
WA,20,
WA,16,
WA,25,
WA,20,
WA,22,
WA,20,
WA,18,
WA,22,
WA,22,
WA,15,
WA,22,
WA,23,
WA,28,
WA,40,
WA,40,
WA,28,
WA,15,
WA,17,
WA,14,
WA,15,
WA,14,
WA,19,
WA,16,
WA,16,
WA,15,
WA,21,
WA,18,
WA,35,
WA,32,
WA,13,
WA,19,
WA,21,
WA,27,
WA,29,
WA,29,
WA,18,
WA,20,
WA,19,
WA,21,
WA,18,
WA,17,
WA,14,
WA,19,
WA,19,
WA,20,
WA,14,
WA,26,
WA,17,
WA,14,
WA,15,
WA,21,
WA,21,
WA,16,
WA,19,
WA,11,
WA,17,
WA,18,
WA,17,
WA,14,
WA,14,
WA,64,
WA,33,
WA,24,
WA,24,
WA,18,
WA,13,
WA,8,
WA,10,
WA,9,
WA,10,
WA,8,
WA,9,
WA,15,
WA,13,
WA,13,
WA,12,
WA,15,
WA,20,
WA,16,
WA,13,
WA,18,
WA,15,
WA,17,
WA,25,
WA,21,
WA,18,
WA,10,
WA,28,
WA,44,
WA,38,
WA,42,
WA,18,
WA,21,
WA,10,
WA,13,
WA,12,
WA,13,
WA,14,
WA,14,
WA,13,
WA,20,
WA,31,
WA,25,
WA,16,
WA,11,
WA,9,
WA,10,
WA,13,
WA,10,
WA,9,
WA,17,
WA,19,
WA,20,
WA,20,
WA,18,
WA,38,
WA,46,
WA,48,
WA,16,
WA,26,
WA,45,
WA,29,
WA,38,
WA,46,
WA,20,
WA,18,
WA,14,
WA,12,
WA,16,
WA,35,
WA,31,
WA,8,
WA,12,
WA,26,
WA,44,
WA,55,
WA,43,
WA,71,
WA,29,
WA,33,
WA,25,
WA,27,
WA,53,
WA,59,
WA,38,
WA,24,
WA,13,
WA,13,
WA,17,
WA,21,
WA,15,
WA,13,
WA,15,
WA,13,
WA,9,
WA,21,
WA,32,
WA,25,
WA,24,
WA,29,
WA,18,
WA,14,
WA,25,
WA,18,
WA,15,
WA,24,
WA,24,
WA,30,
WA,15,
WA,12,
WA,24,
WA,26,
WA,33,
WA,19,
WA,20,
WA,18,
WA,22,
WA,33,
WA,30,
WA,19,
WA,23,
WA,15,
WA,37,
WA,16,
WA,25,
WA,30,
WA,17,
WA,23,
WA,27,
WA,25,
WA,57,
WA,30,
WA,54,
WA,24,
WA,19,
WA,16,
WA,25,
WA,29,
WA,17,
WA,27,
WA,22,
WA,22,
WA,18,
WA,24,
WA,15,
WA,18,
WA,19,
WA,23,
WA,18,
WA,18,
WA,19,
WA,19,
WA,24,
WA,37,
WA,21,
WA,16,
WA,18,
WA,23,
WA,12,
WA,25,
WA,46,
WA,28,
WA,19,
WA,22,
WA,18,
WA,30,
WA,29,
WA,27,
WA,20,
WA,13,
WA,27,
WA,17,
WA,10,
WA,13,
WA,12,
WA,20,
WA,28,
WA,32,
WA,27,
WA,23,
WA,28,
WA,22,
WA,25,
WA,21,
WA,28,
WA,25,
WA,18,
WA,12,
WA,22,
WA,25,
WA,22,
WA,25,
WA,18,
WA,14,
WA,26,
WA,45,
WA,45,
WA,55,
WA,18,
WA,47,
WA,33,
WA,33,
WA,30,
WA,20,
WA,31,
WA,27,
WA,23,
WA,31,
WA,23,
WA,40,
WA,28,
PR,8,
PR,15,
PR,22,
PR,9,
PR,26,
PR,18,
PR,18,
PR,19,
PR,23,
PR,15,
PR,18,
PR,25,
PR,13,
PR,16,
PR,10,
PR,13,
PR,13,
PR,10,
PR,18,
PR,11,
PR,14,
PR,14,
PR,15,
PR,15,
PR,17,
PR,20,
PR,26,
PR,18,
PR,30,
PR,72,
PR,57,
PR,24,
PR,23,
PR,24,
PR,17,
PR,20,
PR,21,
PR,26,
PR,18,
PR,22,
PR,22,
PR,29,
PR,55,
PR,32,
PR,46,
PR,23,
PR,23,
PR,36,
PR,48,
PR,26,
PR,30,
PR,30,
PR,58,
PR,18,
PR,30,
PR,28,
PR,24,
PR,32,
PR,47,
PR,47,
PR,33,
PR,26,
PR,20,
PR,14,
PR,25,
PR,51,
PR,29,
PR,20,
PR,12,
PR,56,
PR,24,
PR,32,
PR,61,
PR,28,
PR,13,
PR,19,
PR,14,
PR,13,
PR,13,
PR,6,
PR,13,
PR,16,
PR,45,
PR,24,
PR,17,
PR,27,
PR,15,
PR,8,
PR,11,
PR,28,
PR,21,
PR,26,
PR,18,
PR,29,
PR,13,
PR,19,
PR,17,
MI,43,
MI,25,
MI,21,
MI,24,
MI,31,
MI,45,
MI,56,
MI,50,
MI,23,
MI,14,
MI,24,
MI,30,
MI,48,
MI,44,
MI,38,
MI,17,
MI,22,
MI,25,
MI,33,
MI,43,
MI,56,
MI,55,
MI,24,
MI,49,
MI,57,
MI,35,
MI,20,
MI,35,
MI,18,
MI,40,
MI,49,
MI,25,
MI,33,
MI,24,
MI,27,
MI,36,
MI,56,
MI,37,
MI,25,
MI,20,
MI,15,
MI,22,
MI,27,
MI,22,
MI,32,
MI,53,
MI,54,
MI,38,
MI,46,
MI,28,
MI,18,
MI,28,
MI,24,
MI,29,
MI,20,
MI,19,
MI,21,
MI,41,
MI,42,
MI,18,
MI,16,
MI,23,
MI,38,
MI,41,
MI,52,
MI,47,
MI,45,
MI,50,
MI,50,
MI,39,
MI,20,
MI,45,
MI,39,
MI,25,
MI,28,
MI,21,
MI,21,
MI,30,
MI,16,
MI,22,
MI,24,
MI,40,
MI,55,
MI,31,
MI,21,
MI,38,
MI,49,
MI,28,
MI,22,
MI,47,
MI,39,
MI,35,
MI,35,
MI,40,
MI,52,
MI,39,
MI,33,
MI,36,
MI,37,
MI,41,
MI,34,
MI,35,
MI,38,
MI,40,
MI,41,
MI,74,
MI,84,
MI,97,
MI,112,
MI,44,
MI,47,
MI,35,
MI,33,
MI,45,
MI,47,
MI,64,
MI,36,
MI,42,
MI,31,
MI,31,
MI,40,
MI,27,
MI,24,
MI,41,
MI,36,
MI,40,
MI,51,
MI,51,
MI,43,
MI,50,
MI,32,
MI,52,
MI,54,
MI,35,
MI,29,
MI,38,
MI,44,
MI,38,
MI,44,
MI,49,
MI,50,
MI,58,
MI,54,
MI,97,
MI,119,
MI,84,
MI,51,
MI,47,
MI,52,
MI,61,
MI,50,
MI,77,
MI,54,
MI,54,
MI,61,
MI,54,
MI,41,
MI,67,
MI,26,
MI,40,
MI,45,
MI,93,
MI,87,
MI,43,
MI,47,
MI,47,
MI,67,
MI,32,
MI,45,
MI,80,
MI,97,
MI,80,
MI,48,
MI,64,
MI,51,
MI,80,
MI,97,
MI,52,
MI,54,
MI,26,
MI,45,
MI,67,
MI,39,
MI,34,
MI,58,
MI,61,
MI,49,
MI,64,
MI,64,
MI,49,
MI,41,
MI,33,
MI,49,
MI,44,
MI,48,
MI,45,
MI,32,
MI,29,
MI,54,
MI,44,
MI,47,
MI,74,
MI,44,
MI,58,
MI,46,
MI,54,
MI,46,
MI,48,
MI,49,
MI,97,
MI,47,
MI,39,
MI,41,
MI,41,
MI,58,
MI,50,
MI,90,
MI,48,
MI,36,
MI,31,
MI,44,
MI,87,
MI,90,
MI,44,
MI,34,
MI,29,
MI,30,
MI,22,
MI,33,
MI,32,
MI,39,
MI,44,
MI,33,
MI,24,
MI,31,
MI,43,
MI,47,
MI,43,
MI,40,
MI,40,
MI,34,
MI,41,
MI,40,
MI,31,
MI,25,
MI,36,
MI,39,
MI,47,
MI,48,
MI,54,
MI,40,
MI,31,
MI,42,
MI,30,
MI,24,
MI,35,
MI,50,
MI,27,
MI,33,
MI,49,
MI,29,
MI,34,
MI,40,
MI,46,
MI,49,
MI,74,
MI,50,
MI,38,
MI,40,
MI,33,
MI,37,
MI,31,
MI,27,
MI,18,
MI,22,
MI,28,
MI,30,
MI,35,
MI,45,
MI,49,
MI,33,
MI,13,
MI,20,
MI,22,
MI,30,
MI,42,
MI,13,
MI,23,
MI,40,
MI,48,
MI,57,
MI,19,
MI,9,
MI,21,
MI,42,
MI,17,
MI,24,
MI,23,
MI,22,
MI,24,
MI,66,
MI,22,
MI,25,
MI,56,
MI,72,
MI,32,
MI,24,
MI,50,
MI,62,
MI,54,
MI,57,
MI,38,
MI,20,
MI,24,
MI,33,
MI,32,
MI,44,
MI,65,
MI,47,
MI,55,
MI,43,
MI,6,
MI,12,
MI,18,
MI,23,
MI,54,
MI,32,
MI,25,
MI,28,
MI,42,
MI,56,
MI,33,
MI,28,
MI,20,
MI,21,
MI,24,
MI,33,
MI,35,
MI,33,
MI,28,
MI,46,
MI,43,
MI,42,
MI,47,
MI,28,
MI,30,
MI,52,
MI,27,
MI,40,
MI,56,
MI,46,
MI,26,
MI,71,
MI,27,
MI,33,
MI,29,
MI,19,
MI,25,
MI,23,
MI,21,
MI,23,
OH,47,
OH,50,
OH,41,
OH,21,
OH,59,
OH,65,
OH,78,
OH,75,
OH,49,
OH,21,
OH,45,
OH,50,
OH,64,
OH,58,
OH,48,
OH,40,
OH,35,
OH,40,
OH,52,
OH,70,
OH,71,
OH,63,
OH,29,
OH,58,
OH,55,
OH,45,
OH,42,
OH,58,
OH,39,
OH,44,
OH,39,
OH,44,
OH,57,
OH,35,
OH,35,
OH,53,
OH,59,
OH,60,
OH,54,
OH,56,
OH,45,
OH,36,
OH,58,
OH,27,
OH,64,
OH,62,
OH,56,
OH,66,
OH,56,
OH,43,
OH,27,
OH,44,
OH,38,
OH,46,
OH,28,
OH,26,
OH,28,
OH,48,
OH,48,
OH,38,
OH,38,
OH,35,
OH,58,
OH,61,
OH,71,
OH,64,
OH,56,
OH,59,
OH,63,
OH,50,
OH,43,
OH,56,
OH,49,
OH,48,
OH,41,
OH,38,
OH,31,
OH,40,
OH,31,
OH,37,
OH,49,
OH,55,
OH,55,
OH,53,
OH,43,
OH,61,
OH,61,
OH,36,
OH,38,
OH,50,
OH,47,
OH,35,
OH,35,
OH,35,
OH,42,
OH,36,
OH,50,
OH,37,
OH,35,
OH,39,
OH,43,
OH,51,
OH,32,
OH,36,
OH,43,
OH,55,
OH,62,
OH,64,
OH,77,
OH,55,
OH,39,
OH,53,
OH,57,
OH,62,
OH,56,
OH,50,
OH,45,
OH,39,
OH,36,
OH,43,
OH,54,
OH,44,
OH,30,
OH,44,
OH,47,
OH,45,
OH,48,
OH,56,
OH,34,
OH,54,
OH,61,
OH,44,
OH,42,
OH,32,
OH,26,
OH,31,
OH,38,
OH,34,
OH,37,
OH,38,
OH,41,
OH,30,
OH,42,
OH,39,
OH,61,
OH,64,
OH,56,
OH,45,
OH,61,
OH,54,
OH,42,
OH,49,
OH,44,
OH,57,
OH,54,
OH,54,
OH,39,
OH,45,
OH,28,
OH,35,
OH,33,
OH,58,
OH,54,
OH,41,
OH,31,
OH,36,
OH,45,
OH,34,
OH,40,
OH,53,
OH,56,
OH,61,
OH,61,
OH,61,
OH,35,
OH,43,
OH,64,
OH,67,
OH,47,
OH,34,
OH,31,
OH,51,
OH,48,
OH,47,
OH,79,
OH,84,
OH,51,
OH,48,
OH,58,
OH,45,
OH,43,
OH,27,
OH,46,
OH,47,
OH,49,
OH,45,
OH,41,
OH,31,
OH,44,
OH,47,
OH,45,
OH,44,
OH,77,
OH,51,
OH,51,
OH,40,
OH,44,
OH,35,
OH,50,
OH,45,
OH,58,
OH,46,
OH,40,
OH,47,
OH,40,
OH,42,
OH,44,
OH,50,
OH,39,
OH,57,
OH,41,
OH,39,
OH,38,
OH,37,
OH,36,
OH,29,
OH,27,
OH,29,
OH,30,
OH,37,
OH,44,
OH,50,
OH,52,
OH,30,
OH,31,
OH,41,
OH,42,
OH,42,
OH,49,
OH,50,
OH,38,
OH,38,
OH,51,
OH,43,
OH,22,
OH,25,
OH,31,
OH,44,
OH,60,
OH,49,
OH,44,
OH,47,
OH,43,
OH,36,
OH,30,
OH,44,
OH,54,
OH,33,
OH,29,
OH,47,
OH,42,
OH,31,
OH,49,
OH,53,
OH,71,
OH,77,
OH,112,
OH,34,
OH,38,
OH,26,
OH,38,
OH,33,
OH,21,
OH,16,
OH,43,
OH,44,
OH,59,
OH,38,
OH,44,
OH,41,
OH,35,
OH,36,
OH,25,
OH,33,
OH,23,
OH,50,
OH,27,
OH,39,
OH,51,
OH,51,
OH,36,
OH,35,
OH,32,
OH,28,
OH,28,
OH,26,
OH,38,
OH,31,
OH,31,
OH,28,
OH,28,
OH,28,
OH,46,
OH,34,
OH,26,
OH,48,
OH,58,
OH,30,
OH,36,
OH,58,
OH,77,
OH,51,
OH,54,
OH,28,
OH,31,
OH,20,
OH,47,
OH,52,
OH,56,
OH,64,
OH,74,
OH,80,
OH,52,
OH,23,
OH,16,
OH,15,
OH,41,
OH,62,
OH,47,
OH,25,
OH,34,
OH,52,
OH,55,
OH,38,
OH,27,
OH,20,
OH,25,
OH,30,
OH,45,
OH,46,
OH,39,
OH,36,
OH,29,
OH,36,
OH,37,
OH,44,
OH,43,
OH,65,
OH,52,
OH,30,
OH,54,
OH,35,
OH,30,
OH,57,
OH,62,
OH,61,
OH,54,
OH,60,
OH,38,
OH,45,
OH,40,
OH,23,
OH,42,
OH,33,
OH,24,
OH,26,
GA,36,
GA,46,
GA,34,
GA,34,
GA,25,
GA,20,
GA,28,
GA,33,
GA,30,
GA,19,
GA,52,
GA,55,
GA,79,
GA,92,
GA,34,
GA,54,
GA,35,
GA,33,
GA,52,
GA,66,
GA,47,
GA,30,
GA,51,
GA,59,
GA,62,
GA,60,
GA,55,
GA,38,
GA,43,
GA,63,
GA,56,
GA,54,
GA,55,
GA,24,
GA,26,
GA,32,
GA,40,
GA,53,
GA,45,
GA,26,
GA,49,
GA,73,
GA,50,
GA,58,
GA,61,
GA,44,
GA,24,
GA,44,
GA,53,
GA,67,
GA,76,
GA,56,
GA,54,
GA,30,
GA,32,
GA,35,
GA,45,
GA,61,
GA,93,
GA,64,
GA,68,
GA,18,
GA,51,
GA,32,
GA,33,
GA,88,
GA,63,
GA,59,
GA,60,
GA,53,
GA,57,
GA,52,
GA,33,
GA,31,
GA,68,
GA,68,
GA,54,
GA,54,
GA,31,
GA,32,
GA,42,
GA,84,
GA,83,
GA,54,
GA,18,
GA,18,
GA,23,
GA,35,
GA,63,
GA,50,
GA,37,
GA,29,
GA,15,
GA,31,
GA,48,
GA,54,
GA,28,
GA,28,
GA,38,
GA,52,
GA,55,
GA,45,
GA,32,
GA,35,
GA,34,
GA,35,
GA,43,
GA,54,
GA,62,
GA,54,
GA,51,
GA,31,
GA,39,
GA,46,
GA,49,
GA,54,
GA,50,
GA,59,
GA,54,
GA,48,
GA,52,
GA,35,
GA,24,
GA,18,
GA,29,
GA,35,
GA,39,
GA,49,
GA,54,
GA,64,
GA,58,
GA,38,
GA,32,
GA,39,
GA,40,
GA,34,
GA,22,
GA,20,
GA,26,
GA,27,
GA,25,
GA,42,
GA,53,
GA,52,
GA,57,
GA,30,
GA,26,
GA,33,
GA,43,
GA,41,
GA,51,
GA,38,
GA,33,
GA,32,
GA,26,
GA,15,
GA,29,
GA,42,
GA,52,
GA,55,
GA,45,
GA,43,
GA,44,
GA,33,
GA,28,
GA,37,
GA,55,
GA,33,
GA,27,
GA,24,
GA,35,
GA,50,
GA,38,
GA,34,
GA,47,
GA,44,
GA,35,
GA,39,
GA,27,
GA,18,
GA,13,
GA,31,
GA,33,
GA,24,
GA,30,
GA,44,
GA,36,
GA,38,
GA,48,
GA,28,
GA,35,
GA,32,
GA,23,
GA,23,
GA,18,
GA,19,
GA,19,
GA,22,
GA,22,
GA,32,
GA,44,
GA,38,
GA,26,
GA,30,
GA,28,
GA,21,
GA,38,
GA,47,
GA,43,
GA,35,
GA,30,
GA,21,
GA,21,
GA,27,
GA,34,
GA,28,
GA,31,
GA,33,
GA,24,
GA,12,
GA,15,
GA,22,
GA,16,
GA,20,
GA,18,
GA,18,
GA,22,
GA,25,
GA,24,
GA,28,
GA,20,
GA,18,
GA,33,
GA,34,
GA,32,
GA,35,
GA,28,
GA,22,
GA,19,
GA,23,
GA,19,
GA,15,
GA,20,
GA,18,
GA,30,
GA,29,
GA,33,
GA,45,
GA,43,
GA,49,
GA,55,
GA,52,
GA,43,
GA,30,
GA,18,
GA,16,
GA,20,
GA,23,
GA,36,
GA,25,
GA,18,
GA,33,
GA,30,
GA,33,
GA,42,
GA,35,
GA,31,
GA,20,
GA,29,
GA,35,
GA,40,
GA,30,
GA,38,
GA,43,
GA,44,
GA,33,
GA,25,
GA,19,
GA,14,
GA,19,
GA,26,
GA,18,
GA,23,
GA,33,
GA,45,
GA,38,
GA,26,
GA,27,
GA,25,
GA,39,
GA,42,
GA,35,
GA,29,
GA,48,
GA,50,
GA,59,
GA,55,
GA,47,
GA,54,
GA,54,
GA,62,
GA,54,
GA,66,
GA,55,
GA,55,
GA,58,
GA,26,
GA,29,
GA,31,
GA,28,
GA,42,
GA,84,
GA,70,
GA,62,
GA,41,
GA,59,
GA,68,
GA,66,
GA,67,
GA,70,
GA,56,
GA,60,
GA,53,
GA,56,
GA,55,
GA,56,
GA,54,
GA,57,
GA,56,
GA,47,
GA,38,
GA,18,
GA,38,
GA,30,
GA,34,
GA,27,
GA,20,
GA,14,
GA,25,
GA,36,
GA,31,
GA,54,
GA,44,
GA,39,
GA,28,
GA,26,
GA,35,
GA,37,
GA,51,
GA,29,
GA,24,
GA,17,
GA,44,
GA,52,
GA,58,
GA,48,
GA,43,
GA,43,
GA,48,
GA,40,
GA,23,
GA,40,
GA,57,
OR,33,
OR,66,
OR,39,
OR,67,
OR,58,
OR,52,
OR,50,
OR,44,
OR,52,
OR,48,
OR,59,
OR,39,
OR,41,
OR,30,
OR,26,
OR,28,
OR,53,
OR,41,
OR,16,
OR,26,
OR,41,
OR,25,
OR,23,
OR,30,
OR,39,
OR,33,
OR,31,
OR,29,
OR,16,
OR,17,
OR,27,
OR,32,
OR,29,
OR,24,
OR,20,
OR,29,
OR,33,
OR,52,
OR,52,
OR,70,
OR,50,
OR,54,
OR,32,
OR,19,
OR,23,
OR,33,
OR,37,
OR,42,
OR,16,
OR,16,
OR,31,
OR,47,
OR,23,
OR,51,
OR,52,
OR,63,
OR,58,
OR,29,
OR,24,
OR,24,
OR,17,
OR,32,
OR,19,
OR,31,
OR,30,
OR,11,
OR,13,
OR,19,
OR,18,
OR,18,
OR,28,
OR,15,
OR,9,
OR,9,
OR,13,
OR,19,
OR,18,
OR,21,
OR,30,
OR,29,
OR,12,
OR,15,
OR,20,
OR,13,
OR,27,
OR,25,
OR,13,
OR,20,
OR,25,
OR,32,
OR,25,
OR,24,
OR,34,
OR,19,
OR,10,
OR,24,
OR,30,
OR,29,
OR,25,
OR,30,
OR,23,
OR,25,
OR,17,
OR,14,
OR,8,
OR,18,
OR,24,
OR,18,
OR,23,
OR,22,
OR,23,
OR,15,
OR,10,
OR,10,
OR,14,
OR,17,
OR,18,
OR,17,
OR,18,
OR,13,
OR,20,
OR,17,
OR,17,
OR,26,
OR,24,
OR,25,
OR,22,
OR,16,
OR,13,
OR,15,
OR,14,
OR,16,
OR,18,
OR,18,
OR,18,
OR,14,
OR,14,
OR,22,
OR,16,
OR,9,
OR,11,
OR,12,
OR,12,
OR,10,
OR,12,
OR,10,
OR,15,
OR,16,
OR,23,
OR,19,
OR,15,
OR,23,
OR,17,
OR,12,
OR,15,
OR,18,
OR,28,
OR,37,
OR,18,
OR,14,
OR,15,
OR,9,
OR,9,
OR,15,
OR,10,
OR,8,
OR,10,
OR,10,
OR,11,
OR,10,
OR,12,
OR,12,
OR,11,
OR,12,
OR,8,
OR,11,
OR,11,
OR,15,
OR,19,
OR,14,
OR,14,
OR,12,
OR,12,
OR,15,
OR,11,
OR,30,
OR,17,
OR,13,
OR,9,
OR,9,
OR,8,
OR,10,
OR,12,
OR,10,
OR,14,
OR,12,
OR,12,
OR,12,
OR,12,
OR,8,
OR,9,
OR,13,
OR,12,
OR,8,
OR,10,
OR,14,
OR,15,
OR,12,
OR,13,
OR,17,
OR,16,
OR,17,
OR,13,
OR,13,
OR,10,
OR,16,
OR,22,
OR,17,
OR,15,
OR,12,
OR,13,
OR,11,
OR,10,
OR,18,
OR,23,
OR,25,
OR,13,
OR,10,
OR,13,
OR,14,
OR,25,
OR,22,
OR,25,
OR,13,
OR,14,
OR,18,
OR,20,
OR,18,
OR,22,
OR,14,
OR,10,
OR,12,
OR,10,
OR,15,
OR,17,
OR,14,
OR,9,
OR,10,
OR,12,
OR,10,
OR,10,
OR,17,
OR,18,
OR,13,
OR,11,
OR,13,
OR,10,
OR,17,
OR,20,
OR,20,
OR,13,
OR,9,
OR,21,
OR,13,
OR,15,
OR,15,
OR,12,
OR,21,
OR,14,
OR,17,
OR,13,
OR,14,
OR,30,
OR,31,
OR,18,
OR,11,
OR,13,
OR,14,
OR,13,
OR,18,
OR,24,
OR,26,
OR,18,
OR,29,
OR,47,
OR,62,
OR,55,
OR,19,
OR,15,
OR,10,
OR,15,
OR,34,
OR,56,
OR,36,
OR,42,
OR,52,
OR,44,
OR,49,
OR,31,
OR,59,
OR,27,
OR,44,
OR,50,
OR,34,
OR,20,
OR,32,
OR,47,
OR,38,
OR,55,
OR,33,
OR,41,
OR,35,
OR,52,
OR,37,
OR,45,
OR,58,
OR,45,
OR,34,
OR,23,
OR,26,
OR,32,
OR,37,
OR,44,
OR,40,
OR,28,
OR,38,
OR,23,
OR,22,
OR,10,
OR,19,
OR,33,
OR,9,
OR,19,
OR,32,
OR,20,
OR,34,
OR,33,
OR,36,
OR,35,
OR,37,
OR,45,
OR,49,
OR,39,
OR,26,
OR,17,
OR,15,
OR,45,
OR,43,
OR,21,
OR,43,
OR,78,
OR,75,
OR,62,
OR,51,
OR,44,
OR,50,
OR,54,
OR,29,
OR,57,
OR,76,
OR,58,
OR,25,
OR,46,
OR,54,
OR,52,
OR,40,
NY,33,
NY,37,
NY,45,
NY,40,
NY,49,
NY,58,
NY,78,
NY,69,
NY,45,
NY,30,
NY,31,
NY,35,
NY,34,
NY,51,
NY,62,
NY,59,
NY,33,
NY,34,
NY,35,
NY,33,
NY,37,
NY,37,
NY,32,
NY,37,
NY,53,
NY,45,
NY,31,
NY,31,
NY,46,
NY,31,
NY,40,
NY,40,
NY,35,
NY,31,
NY,31,
NY,35,
NY,32,
NY,40,
NY,39,
NY,34,
NY,30,
NY,34,
NY,35,
NY,33,
NY,27,
NY,50,
NY,34,
NY,36,
NY,32,
NY,33,
NY,39,
NY,29,
NY,35,
NY,32,
NY,28,
NY,32,
NY,38,
NY,34,
NY,46,
NY,39,
NY,37,
NY,34,
NY,35,
NY,36,
NY,37,
NY,41,
NY,64,
NY,36,
NY,50,
NY,53,
NY,30,
NY,36,
NY,40,
NY,36,
NY,37,
NY,36,
NY,39,
NY,35,
NY,39,
NY,38,
NY,41,
NY,42,
NY,37,
NY,54,
NY,34,
NY,37,
NY,54,
NY,36,
NY,84,
NY,51,
NY,48,
NY,37,
NY,42,
NY,38,
NY,36,
NY,41,
NY,43,
NY,43,
NY,36,
NY,40,
NY,37,
NY,33,
NY,36,
NY,39,
NY,42,
NY,44,
NY,45,
NY,58,
NY,64,
NY,45,
NY,47,
NY,87,
NY,64,
NY,39,
NY,44,
NY,43,
NY,34,
NY,45,
NY,44,
NY,45,
NY,49,
NY,37,
NY,30,
NY,33,
NY,29,
NY,30,
NY,37,
NY,36,
NY,36,
NY,41,
NY,44,
NY,54,
NY,74,
NY,71,
NY,44,
NY,31,
NY,41,
NY,44,
NY,40,
NY,42,
NY,45,
NY,46,
NY,44,
NY,51,
NY,46,
NY,119,
NY,115,
NY,105,
NY,67,
NY,50,
NY,41,
NY,51,
NY,48,
NY,50,
NY,43,
NY,67,
NY,34,
NY,44,
NY,44,
NY,25,
NY,35,
NY,36,
NY,31,
NY,27,
NY,25,
NY,29,
NY,32,
NY,71,
NY,38,
NY,54,
NY,61,
NY,90,
NY,39,
NY,37,
NY,48,
NY,42,
NY,97,
NY,84,
NY,61,
NY,46,
NY,34,
NY,43,
NY,61,
NY,35,
NY,35,
NY,44,
NY,48,
NY,50,
NY,54,
NY,63,
NY,19,
NY,23,
NY,33,
NY,61,
NY,58,
NY,41,
NY,47,
NY,31,
NY,36,
NY,43,
NY,30,
NY,32,
NY,45,
NY,61,
NY,38,
NY,31,
NY,44,
NY,28,
NY,42,
NY,59,
NY,55,
NY,62,
NY,26,
NY,38,
NY,30,
NY,38,
NY,49,
NY,49,
NY,39,
NY,28,
NY,32,
NY,49,
NY,30,
NY,61,
NY,39,
NY,34,
NY,31,
NY,31,
NY,46,
NY,28,
NY,34,
NY,32,
NY,42,
NY,35,
NY,27,
NY,37,
NY,44,
NY,62,
NY,51,
NY,61,
NY,58,
NY,31,
NY,36,
NY,36,
NY,28,
NY,28,
NY,33,
NY,30,
NY,35,
NY,31,
NY,39,
NY,61,
NY,30,
NY,64,
NY,31,
NY,31,
NY,50,
NY,36,
NY,28,
NY,40,
NY,44,
NY,37,
NY,31,
NY,42,
NY,37,
NY,46,
NY,32,
NY,30,
NY,31,
NY,40,
NY,37,
NY,31,
NY,26,
NY,28,
NY,27,
NY,20,
NY,31,
NY,19,
NY,28,
NY,45,
NY,49,
NY,37,
NY,22,
NY,29,
NY,30,
NY,38,
NY,29,
NY,27,
NY,33,
NY,34,
NY,52,
NY,45,
NY,31,
NY,24,
NY,29,
NY,17,
NY,33,
