OH,45
OH,26
OH,37
OH,43
OH,50
OH,31
OH,31
OH,21
OH,36
OH,39
OH,35
OH,31
OH,39
OH,31
OH,34
OH,41
OH,48
OH,67
OH,74
OH,61
OH,77
OH,71
OH,74
OH,67
OH,67
OH,61
OH,43
OH,90
OH,53
OH,39
OH,27
OH,30
OH,42
OH,77
OH,57
OH,48
OH,33
OH,71
OH,100
OH,54
OH,43
OH,34
OH,43
OH,41
OH,39
OH,67
OH,74
OH,54
OH,41
OH,45
OH,64
OH,44
OH,43
OH,57
OH,37
OH,31
OH,49
OH,48
OH,45
OH,48
OH,39
OH,40
OH,44
OH,31
OH,37
OH,25
OH,42
OH,86
OH,104
OH,76
OH,70
OH,40
OH,34
OH,55
OH,35
OH,34
OH,30
OH,45
OH,49
OH,37
OH,41
OH,53
OH,78
OH,103
OH,47
OH,39
OH,48
OH,54
OH,55
OH,61
OH,60
OH,108
OH,54
OH,52
OH,40
OH,64
OH,35
OH,43
OH,50
OH,90
OH,71
OH,67
OH,56
OH,54
OH,38
OH,37
OH,41
OH,42
OH,42
OH,35
OH,21
OH,28
OH,25
OH,51
OH,61
OH,59
OH,72
OH,64
OH,90
OH,41
OH,48
OH,58
OH,44
OH,48
OH,39
OH,54
OH,35
OH,39
OH,40
OH,47
OH,38
OH,42
OH,49
OH,43
OH,36
OH,40
OH,44
OH,47
OH,55
OH,45
OH,30
OH,41
OH,44
OH,71
OH,51
OH,45
OH,28
OH,21
OH,28
OH,37
OH,37
OH,43
OH,74
OH,47
OH,43
OH,34
OH,52
OH,46
OH,30
OH,45
OH,35
OH,34
OH,29
OH,31
OH,37
OH,34
OH,38
OH,34
OH,40
OH,35
OH,42
OH,31
OH,31
OH,36
OH,45
OH,49
OH,35
OH,21
OH,27
OH,52
OH,31
OH,22
OH,17
OH,25
OH,26
OH,20
OH,31
OH,15
OH,18
OH,17
OH,43
OH,61
OH,72
OH,89
OH,65
OH,54
OH,46
OH,42
OH,14
OH,8
OH,17
OH,13
OH,38
OH,40
OH,20
OH,24
OH,37
OH,44
OH,18
OH,28
OH,31
OH,20
OH,10
OH,26
OH,39
OH,16
OH,36
OH,51
OH,38
OH,18
OH,35
OH,31
OH,30
OH,58
OH,18
OH,13
OH,28
OH,61
OH,35
OH,28
OH,33
OH,25
OH,13
OH,29
OH,51
OH,29
OH,45
OH,23
OH,25
OH,46
OH,38
OH,31
OH,24
OH,37
OH,37
GA,32
GA,26
GA,30
GA,41
GA,29
GA,45
GA,37
GA,32
GA,36
GA,65
GA,52
GA,35
GA,40
GA,56
GA,33
GA,37
GA,43
GA,45
GA,92
GA,78
GA,70
GA,24
GA,33
GA,39
GA,38
GA,51
GA,21
GA,23
GA,40
GA,56
GA,31
GA,30
GA,25
GA,55
GA,89
GA,26
GA,16
GA,35
GA,34
GA,25
GA,29
GA,20
GA,27
GA,7
GA,9
GA,15
GA,23
GA,45
GA,16
GA,30
GA,33
GA,27
GA,30
GA,44
GA,73
GA,71
GA,65
GA,42
GA,40
GA,28
GA,19
GA,16
GA,36
GA,56
GA,45
GA,96
GA,74
GA,71
GA,60
GA,56
GA,133
GA,119
GA,76
GA,77
GA,56
GA,53
GA,45
GA,19
GA,20
GA,31
GA,47
GA,69
GA,96
GA,74
GA,41
GA,53
GA,41
GA,54
GA,38
GA,38
GA,19
GA,50
GA,99
GA,77
GA,84
GA,110
GA,106
GA,66
GA,43
GA,35
GA,36
GA,40
GA,60
GA,50
GA,33
GA,40
GA,43
GA,42
GA,42
GA,96
GA,67
GA,41
GA,60
GA,16
GA,56
GA,47
GA,56
GA,40
GA,43
GA,43
GA,43
GA,28
GA,32
GA,31
GA,30
GA,43
GA,44
GA,31
GA,33
GA,22
GA,23
GA,30
GA,36
GA,43
GA,38
GA,26
GA,30
GA,29
GA,51
GA,35
GA,38
GA,66
GA,57
GA,58
GA,53
GA,45
GA,27
GA,23
GA,43
GA,40
GA,46
GA,38
GA,27
GA,23
GA,28
GA,36
GA,39
GA,29
GA,39
GA,35
GA,33
GA,49
GA,35
GA,61
GA,49
GA,56
GA,33
GA,31
GA,19
GA,34
GA,32
GA,39
GA,28
GA,27
GA,38
GA,29
GA,25
GA,20
GA,20
GA,42
GA,54
GA,36
GA,33
GA,30
GA,31
GA,22
GA,26
GA,35
GA,35
GA,30
GA,48
GA,39
GA,37
GA,34
GA,22
GA,23
GA,24
GA,33
GA,52
GA,64
GA,68
GA,74
GA,57
GA,42
GA,49
GA,64
GA,65
GA,54
GA,48
GA,48
GA,38
GA,23
GA,31
GA,48
GA,54
GA,45
GA,32
GA,28
GA,25
GA,19
GA,24
GA,34
GA,34
GA,30
GA,42
GA,39
GA,56
GA,48
GA,37
GA,43
GA,42
GA,43
GA,34
GA,39
GA,32
GA,34
GA,45
GA,53
GA,37
GA,27
GA,41
GA,40
GA,41
GA,40
GA,55
GA,66
GA,36
GA,18
GA,23
GA,29
GA,21
GA,26
GA,18
GA,18
GA,26
GA,34
GA,51
GA,54
GA,57
GA,63
GA,67
GA,57
GA,40
GA,32
GA,32
GA,31
GA,37
GA,26
GA,28
GA,33
GA,30
GA,32
GA,41
GA,48
GA,55
GA,37
GA,25
GA,35
GA,62
GA,41
GA,39
GA,40
GA,46
GA,53
GA,35
GA,26
GA,31
GA,26
GA,17
GA,18
GA,33
GA,45
GA,38
GA,39
GA,43
GA,26
GA,28
GA,41
GA,53
GA,68
GA,57
GA,31
GA,35
GA,44
GA,33
GA,37
GA,63
GA,52
GA,43
GA,33
GA,45
GA,48
GA,44
GA,34
GA,40
GA,35
GA,27
GA,52
GA,49
GA,46
GA,68
GA,74
GA,68
GA,77
GA,81
GA,62
GA,55
GA,40
GA,33
GA,51
GA,40
GA,24
GA,33
GA,40
GA,45
GA,45
GA,53
GA,51
GA,38
GA,15
GA,20
GA,14
GA,38
GA,43
GA,58
GA,32
GA,30
GA,30
GA,26
GA,35
GA,33
GA,29
OR,24
OR,35
OR,18
OR,20
OR,28
OR,21
OR,25
OR,37
OR,55
OR,40
OR,30
OR,19
OR,33
OR,42
OR,34
OR,44
OR,32
OR,53
OR,63
OR,65
OR,56
OR,52
OR,63
OR,47
OR,50
OR,34
OR,27
OR,32
OR,28
OR,25
OR,23
OR,32
OR,13
OR,29
OR,36
OR,20
OR,25
OR,23
OR,33
OR,57
OR,56
OR,38
OR,21
OR,30
OR,30
OR,10
OR,15
OR,19
OR,32
OR,15
OR,16
OR,25
OR,19
OR,26
OR,34
OR,21
OR,17
OR,22
OR,40
OR,59
OR,63
OR,75
OR,66
OR,51
OR,45
OR,32
OR,35
OR,20
OR,32
OR,48
OR,71
OR,57
OR,33
OR,22
OR,52
OR,53
OR,36
OR,20
OR,11
OR,24
OR,21
OR,44
OR,33
OR,19
OR,45
OR,52
OR,31
OR,25
OR,46
OR,51
OR,33
OR,46
OR,57
OR,52
OR,40
OR,49
OR,27
OR,25
OR,32
OR,19
OR,48
OR,32
OR,20
OR,31
OR,25
OR,24
OR,16
OR,18
OR,18
OR,17
OR,23
OR,23
OR,25
OR,20
OR,13
OR,12
OR,28
OR,27
OR,19
OR,13
OR,16
OR,23
OR,17
OR,12
OR,28
OR,18
OR,13
OR,17
OR,25
OR,23
OR,20
OR,17
OR,20
OR,19
OR,33
OR,23
OR,16
OR,14
OR,11
OR,18
OR,24
OR,22
OR,16
OR,13
OR,13
OR,13
OR,14
OR,15
OR,23
OR,22
OR,18
OR,25
OR,23
OR,11
OR,11
OR,10
OR,13
OR,11
OR,13
OR,12
OR,10
OR,16
OR,16
OR,15
OR,12
OR,12
OR,13
OR,13
OR,13
OR,12
OR,24
OR,43
OR,17
OR,15
OR,15
OR,28
OR,38
OR,43
OR,30
OR,28
OR,36
OR,25
OR,38
OR,41
OR,44
OR,34
OR,18
OR,13
OR,20
OR,25
OR,29
OR,23
OR,19
OR,20
OR,23
OR,15
OR,20
OR,11
OR,13
OR,12
OR,13
OR,14
OR,11
OR,13
OR,20
OR,17
OR,15
OR,20
OR,29
OR,33
OR,45
OR,41
OR,38
OR,52
OR,46
OR,52
OR,27
OR,20
OR,8
OR,14
OR,28
OR,25
OR,36
OR,60
OR,88
OR,72
OR,62
OR,22
OR,15
OR,25
OR,24
OR,13
OR,9
OR,18
OR,25
OR,54
OR,35
OR,10
OR,14
OR,80
OR,57
OR,28
OR,15
OR,69
OR,63
OR,136
OR,94
OR,48
OR,15
OR,80
OR,77
OR,34
OR,12
OR,15
OR,18
OR,17
OR,52
OR,14
OR,71
OR,62
OR,9
OR,12
OR,19
OR,24
OR,22
OR,19
OR,23
OR,27
OR,20
OR,13
OR,15
OR,15
OR,15
OR,35
OR,40
OR,35
OR,60
OR,52
OR,21
OR,31
OR,38
OR,32
OR,22
OR,26
OR,28
OR,27
OR,36
OR,34
OR,60
OR,57
OR,28
OR,73
OR,40
OR,48
OR,41
OR,44
OR,23
OR,17
OR,23
OR,35
OR,30
OR,27
OR,24
OR,29
OR,73
OR,62
OR,60
OR,20
OR,29
OR,17
OR,20
OR,33
OR,23
OR,38
OR,20
OR,19
OR,33
OR,50
OR,20
OR,33
OR,47
OR,42
OR,35
OR,73
OR,53
OR,44
OR,47
OR,47
OR,66
OR,32
OR,25
OR,29
OR,41
OR,37
OR,40
OR,35
OR,59
OR,33
OR,40
OR,35
OR,35
OR,21
OR,33
OR,35
OR,11
OR,13
OR,19
OR,40
OR,23
OR,33
OR,30
OR,17
OR,13
OR,42
OR,24
OR,22
OR,13
OR,13
OR,20
OR,11
OR,29
OR,37
OR,33
OR,23
OR,49
NY,36
NY,28
NY,38
NY,56
NY,39
NY,27
NY,30
NY,27
NY,36
NY,30
NY,57
NY,74
NY,75
NY,86
NY,82
NY,29
NY,35
NY,31
NY,29
NY,33
NY,33
NY,39
NY,33
NY,35
NY,39
NY,53
NY,52
NY,35
NY,31
NY,35
NY,39
NY,38
NY,35
NY,37
NY,39
NY,43
NY,40
NY,46
NY,35
NY,65
NY,43
NY,38
NY,35
NY,36
NY,40
NY,56
NY,42
NY,36
NY,35
NY,44
NY,40
NY,40
NY,44
NY,48
NY,44
NY,39
NY,41
NY,39
NY,54
NY,38
NY,40
NY,45
NY,41
NY,42
NY,36
NY,39
NY,43
NY,43
NY,49
NY,64
NY,43
NY,38
NY,40
NY,39
NY,35
NY,57
NY,55
NY,37
NY,42
NY,44
NY,51
NY,51
NY,36
NY,36
NY,33
NY,33
NY,33
NY,39
NY,45
NY,39
NY,34
NY,37
NY,38
NY,44
NY,45
NY,41
NY,36
NY,46
NY,44
NY,49
NY,39
NY,29
NY,38
NY,48
NY,31
NY,35
NY,31
NY,33
NY,42
NY,36
NY,31
NY,38
NY,50
NY,67
NY,50
NY,40
NY,45
NY,50
NY,30
NY,31
NY,38
NY,42
NY,32
NY,29
NY,25
NY,34
NY,39
NY,34
NY,34
NY,33
NY,31
NY,34
NY,41
NY,39
NY,50
NY,54
NY,58
NY,77
NY,48
NY,64
NY,93
NY,67
NY,36
NY,43
NY,44
NY,51
NY,31
NY,29
NY,28
NY,22
NY,22
NY,58
NY,47
NY,33
NY,40
NY,84
NY,74
NY,63
NY,53
NY,38
NY,34
NY,31
NY,40
NY,40
NY,29
NY,33
NY,32
NY,36
NY,54
NY,49
NY,46
NY,55
NY,25
NY,31
NY,44
NY,51
NY,32
NY,45
NY,47
NY,42
NY,41
NY,28
NY,17
NY,11
NY,38
NY,54
NY,54
NY,59
NY,22
NY,31
NY,32
NY,31
NY,31
NY,25
NY,35
NY,41
NY,48
NY,33
NY,28
NY,42
NY,118
NY,56
NY,37
NY,39
NY,44
NY,53
NY,101
NY,71
NY,48
NY,48
NY,31
NY,28
NY,44
NY,27
NY,36
NY,38
NY,43
NY,56
NY,59
NY,51
NY,54
NY,54
NY,55
NY,40
NY,46
NY,31
NY,28
NY,38
NY,35
NY,32
NY,19
NY,27
NY,36
NY,28
NY,29
NY,36
NY,51
NY,56
NY,51
NY,21
NY,26
NY,43
NY,36
NY,33
NY,23
NY,17
NY,20
NY,26
NY,36
NY,29
NY,50
NY,42
NY,28
NY,31
NY,35
NY,37
NY,37
NY,53
NY,29
NY,28
NY,38
NY,22
NY,31
NY,31
NY,32
NY,32
NY,31
NY,32
NY,33
NY,34
NY,28
NY,22
NY,14
NY,21
NY,34
NY,29
NY,13
NY,16
NY,27
NY,29
NY,37
NY,35
NY,27
NY,30
NY,34
NY,40
NY,43
NY,40
NY,42
NY,25
NY,22
NY,37
NY,46
NY,47
NY,26
NY,22
NY,24
NY,27
NY,20
NY,24
NY,38
NY,35
NY,21
NY,24
NY,30
NY,31
NY,26
NY,31
NY,48
NY,53
NY,55
NY,66
NY,62
NY,41
NY,31
NY,32
NY,22
NY,20
NY,22
NY,20
NY,32
NY,46
NY,27
NY,26
NY,29
NY,29
NY,28
NY,26
NY,54
NY,35
NY,30
NY,28
NY,37
NY,39
NY,48
NY,48
NY,32
NY,29
NY,31
NY,38
NY,28
NY,46
NY,36
NY,63
NY,43
NY,32
NY,28
NY,28
NY,26
NY,35
NY,34
NY,35
NY,30
NY,23
NY,53
NY,45
NY,33
NY,34
NY,64
NY,24
NY,24
NY,46
NY,58
NY,65
NY,59
NM,69
NM,85
NM,38
NM,56
NM,54
NM,61
NM,83
NM,84
NM,75
NM,65
NM,88
NM,68
NM,46
NM,51
NM,53
NM,57
NM,57
NM,87
NM,92
NM,59
NM,71
NM,48
NM,41
NM,39
NM,38
NM,39
NM,58
NM,55
NM,57
NM,41
NM,56
NM,51
NM,63
NM,48
NM,48
NM,39
NM,61
NM,64
NM,62
NM,68
NM,54
NM,56
NM,56
NM,73
NM,79
NM,64
NM,53
NM,52
NM,40
NM,62
NM,56
NM,40
NM,39
NM,57
NM,50
NM,50
NM,51
NM,46
NM,43
NM,46
NM,53
NM,55
NM,77
NM,45
NM,44
NM,55
NM,57
NM,73
NM,57
NM,64
NM,81
NM,48
NM,41
NM,42
NM,63
NM,43
NM,48
NM,51
NM,47
NM,43
NM,54
NM,45
NM,40
NM,43
NM,49
NM,48
NM,47
NM,51
NM,75
NM,71
NM,53
NM,56
NM,50
NM,49
NM,63
NM,110
NM,51
NM,56
NM,59
NM,52
NM,58
NM,72
NM,135
NM,67
NM,92
NM,82
NM,54
NM,54
NM,52
NM,88
NM,57
NM,54
NM,66
NM,51
NM,46
NM,65
NM,63
NM,45
NM,45
NM,61
NM,51
NM,61
NM,54
NM,48
NM,51
NM,71
NM,90
NM,49
NM,54
NM,53
NM,134
NM,84
NM,92
NM,104
NM,64
NM,58
NM,64
NM,48
NM,64
NM,61
NM,59
NM,105
NM,54
NM,80
NM,54
NM,63
NM,67
NM,77
NM,64
NM,79
NM,47
NM,71
NM,80
NM,74
NM,87
NM,56
NM,72
NM,84
NM,152
NM,147
NM,108
NM,54
NM,84
NM,105
NM,78
NM,101
NM,77
NM,67
NM,74
NM,84
NM,74
NM,74
NM,100
NM,117
NM,67
NM,64
NM,64
NM,47
NM,48
NM,44
NM,42
NM,71
NM,51
NM,74
NM,90
NM,87
NM,105
NM,71
NM,90
NM,100
NM,93
NM,74
NM,97
NM,80
NM,71
NM,87
NM,97
NM,105
NM,64
NM,90
NM,87
NM,101
NM,119
NM,97
NM,101
NM,71
NM,90
NM,67
NM,108
NM,77
NM,71
NM,77
NM,77
NM,74
NM,74
NM,71
NM,119
NM,77
NM,100
NM,166
NM,124
NM,50
NM,61
NM,67
NM,49
NM,42
NM,54
NM,49
NM,97
NM,61
NM,49
NM,64
NM,50
NM,45
NM,47
NM,46
NM,64
NM,61
NM,84
NM,80
NM,54
NM,97
NM,61
NM,36
NM,67
NM,61
NM,48
NM,58
NM,74
NM,97
NM,112
NM,77
NM,87
NM,70
NM,80
NM,80
NM,65
NM,61
NM,61
NM,71
NM,64
NM,47
NM,47
NM,54
NM,58
NM,64
NM,61
NM,59
NM,45
NM,46
NM,42
NM,47
NM,43
NM,51
NM,53
NM,51
NM,61
NM,54
NM,46
NM,46
NM,45
NM,39
NM,47
NM,52
NM,70
NM,43
NM,44
NM,44
NM,47
NM,50
NM,57
NM,51
NM,57
NM,64
NM,76
NM,42
NM,41
NM,56
NM,64
NM,68
NM,39
NM,64
NM,54
NM,48
NM,53
NM,55
NM,67
NM,59
NM,68
NM,64
NM,92
NM,64
